13272,16,10,101,1,50000
13287,0,10,101,46,180100
13302,0,10,101,57,0
13317,0,10,101,58,2652126
13332,0,10,101,59,6011
13347,0,10,101,61,2
13362,0,10,101,62,881990
13377,0,10,101,67,0
13406,0,10,101,74,0
13421,0,10,101,75,9900000
13436,0,10,101,95,5050000
13451,0,10,101,106,9500010
13467,0,10,101,123,1
13482,0,10,101,124,950
13497,0,10,101,125,99000
13512,0,10,101,126,100000
13527,0,10,101,127,1009
13542,0,10,101,128,5049505
13557,0,10,101,129,150010
13572,0,10,101,132,5050001
13587,0,10,101,139,9500000
13604,0,10,101,140,1085
13619,0,10,101,141,9900088
13634,0,10,101,8,0
13650,0,10,101,1,0
13664,0,10,101,46,0
13680,0,10,101,57,0
13695,0,10,101,58,2381726
13710,0,10,101,59,6011
13725,0,10,101,61,2
13740,0,10,101,62,881990
13754,0,10,101,67,0
13779,0,10,101,74,0
13794,0,10,101,75,9900000
13809,0,10,101,95,5050000
13825,0,10,101,106,9500010
13840,0,10,101,123,1
13855,0,10,101,124,950
13870,0,10,101,125,99000
13885,0,10,101,126,100000
13900,0,10,101,127,1009
13915,0,10,101,128,5049505
13930,0,10,101,129,150010
13945,0,10,101,132,5050001
13960,0,10,101,139,9500000
13975,0,10,101,140,1085
13990,0,10,101,141,9900088
14005,0,10,101,8,0
14020,0,10,101,1,0
14035,0,10,101,46,0
14050,0,10,101,57,0
14074,0,10,101,58,2381726
14089,0,10,101,59,6011
14104,0,10,101,61,2
14120,0,10,101,62,882990
14135,0,10,101,67,0
14150,0,10,101,74,0
14164,0,10,101,75,9900000
14180,0,10,101,95,5050000
14194,0,10,101,106,9500010
14210,0,10,101,123,1
14225,0,10,101,124,950
14240,0,10,101,125,99000
14255,0,10,101,126,100000
14270,0,10,101,127,1009
14284,0,10,101,128,5048505
14300,0,10,101,129,150010
14314,0,10,101,132,5050001
14330,0,10,101,139,9500000
14345,0,10,101,140,1085
14360,0,10,101,141,9900088
14384,0,10,101,8,0
14400,0,10,101,1,0
14415,0,10,101,46,0
14429,0,10,101,57,0
14444,0,10,101,58,2391726
14460,0,10,101,59,6011
14474,0,10,101,61,2
14490,0,10,101,62,882990
14505,0,10,101,67,0
14519,0,10,101,74,0
14534,0,10,101,75,9900000
14549,0,10,101,95,5050000
14564,0,10,101,106,9500010
